table_name,ordinal_position,column_name,data_type,character_maximum_length,numeric_precision,numeric_scale,is_nullable
hr_attendance,13,out_mode,character varying,,,,YES
hr_attendance,14,date,date,,,,NO
hr_attendance,15,in_latitude,numeric,,,,YES
hr_attendance,16,in_longitude,numeric,,,,YES
hr_attendance,17,out_latitude,numeric,,,,YES
hr_attendance,18,out_longitude,numeric,,,,YES
hr_attendance,19,check_in,timestamp without time zone,,,,NO
hr_attendance,20,check_out,timestamp without time zone,,,,YES
hr_attendance,21,create_date,timestamp without time zone,,,,YES
hr_attendance,22,write_date,timestamp without time zone,,,,YES
hr_attendance,23,worked_hours,double precision,,53,,YES
hr_attendance,24,overtime_hours,double precision,,53,,YES
hr_attendance,25,validated_overtime_hours,double precision,,53,,YES
hr_attendance,26,expected_hours,double precision,,53,,YES
hr_attendance,27,company_id,integer,,32,0,YES
hr_attendance_overtime_line,1,id,integer,,32,0,NO
hr_attendance_overtime_line,2,employee_id,integer,,32,0,NO
hr_attendance_overtime_line,3,create_uid,integer,,32,0,YES
hr_attendance_overtime_line,4,write_uid,integer,,32,0,YES
hr_attendance_overtime_line,5,status,character varying,,,,NO
hr_attendance_overtime_line,6,date,date,,,,NO
hr_attendance_overtime_line,7,time_start,timestamp without time zone,,,,YES
hr_attendance_overtime_line,8,time_stop,timestamp without time zone,,,,YES
hr_attendance_overtime_line,9,create_date,timestamp without time zone,,,,YES
hr_attendance_overtime_line,10,write_date,timestamp without time zone,,,,YES
hr_attendance_overtime_line,11,duration,double precision,,53,,NO
hr_attendance_overtime_line,12,manual_duration,double precision,,53,,YES
hr_attendance_overtime_line,13,amount_rate,double precision,,53,,NO
hr_attendance_overtime_line,14,compensable_as_leave,boolean,,,,YES
hr_attendance_overtime_line_hr_attendance_overtime_rule_rel,1,hr_attendance_overtime_line_id,integer,,32,0,NO
hr_attendance_overtime_line_hr_attendance_overtime_rule_rel,2,hr_attendance_overtime_rule_id,integer,,32,0,NO
hr_attendance_overtime_rule,1,id,integer,,32,0,NO
hr_attendance_overtime_rule,2,resource_calendar_id,integer,,32,0,YES
hr_attendance_overtime_rule,3,sequence,integer,,32,0,YES
hr_attendance_overtime_rule,4,ruleset_id,integer,,32,0,NO
hr_attendance_overtime_rule,5,create_uid,integer,,32,0,YES
hr_attendance_overtime_rule,6,write_uid,integer,,32,0,YES
hr_attendance_overtime_rule,7,name,character varying,,,,NO
hr_attendance_overtime_rule,8,base_off,character varying,,,,NO
hr_attendance_overtime_rule,9,timing_type,character varying,,,,YES
hr_attendance_overtime_rule,10,quantity_period,character varying,,,,YES
hr_attendance_overtime_rule,11,description,text,,,,YES
hr_attendance_overtime_rule,12,expected_hours_from_contract,boolean,,,,YES
hr_attendance_overtime_rule,13,paid,boolean,,,,YES
hr_attendance_overtime_rule,14,create_date,timestamp without time zone,,,,YES
hr_attendance_overtime_rule,15,write_date,timestamp without time zone,,,,YES
hr_attendance_overtime_rule,16,timing_start,double precision,,53,,YES
hr_attendance_overtime_rule,17,timing_stop,double precision,,53,,YES
hr_attendance_overtime_rule,18,expected_hours,double precision,,53,,YES
hr_attendance_overtime_rule,19,amount_rate,double precision,,53,,YES
hr_attendance_overtime_rule,20,employee_tolerance,double precision,,53,,YES
hr_attendance_overtime_rule,21,employer_tolerance,double precision,,53,,YES
hr_attendance_overtime_rule,22,compensable_as_leave,boolean,,,,YES
hr_attendance_overtime_ruleset,1,id,integer,,32,0,NO
hr_attendance_overtime_ruleset,2,company_id,integer,,32,0,YES
hr_attendance_overtime_ruleset,3,country_id,integer,,32,0,YES
hr_attendance_overtime_ruleset,4,create_uid,integer,,32,0,YES
hr_attendance_overtime_ruleset,5,write_uid,integer,,32,0,YES
hr_attendance_overtime_ruleset,6,name,character varying,,,,NO
hr_attendance_overtime_ruleset,7,rate_combination_mode,character varying,,,,NO
hr_attendance_overtime_ruleset,8,description,text,,,,YES
hr_attendance_overtime_ruleset,9,active,boolean,,,,YES
hr_attendance_overtime_ruleset,10,create_date,timestamp without time zone,,,,YES
hr_attendance_overtime_ruleset,11,write_date,timestamp without time zone,,,,YES
hr_bank_account_allocation_wizard,1,id,integer,,32,0,NO
hr_bank_account_allocation_wizard,2,employee_id,integer,,32,0,NO
hr_bank_account_allocation_wizard,3,create_uid,integer,,32,0,YES
hr_bank_account_allocation_wizard,4,write_uid,integer,,32,0,YES
hr_bank_account_allocation_wizard,5,create_date,timestamp without time zone,,,,YES
hr_bank_account_allocation_wizard,6,write_date,timestamp without time zone,,,,YES
hr_bank_account_allocation_wizard_line,1,id,integer,,32,0,NO
hr_bank_account_allocation_wizard_line,2,wizard_id,integer,,32,0,NO
hr_bank_account_allocation_wizard_line,3,bank_account_id,integer,,32,0,NO
hr_bank_account_allocation_wizard_line,4,sequence,integer,,32,0,YES
hr_bank_account_allocation_wizard_line,5,create_uid,integer,,32,0,YES
hr_bank_account_allocation_wizard_line,6,write_uid,integer,,32,0,YES
hr_bank_account_allocation_wizard_line,7,amount_type,character varying,,,,YES
hr_bank_account_allocation_wizard_line,8,amount,numeric,,,,YES
hr_bank_account_allocation_wizard_line,9,trusted,boolean,,,,YES
hr_bank_account_allocation_wizard_line,10,create_date,timestamp without time zone,,,,YES
hr_bank_account_allocation_wizard_line,11,write_date,timestamp without time zone,,,,YES
hr_contract_advantage_template,1,id,integer,,32,0,NO
hr_contract_advantage_template,2,create_uid,integer,,32,0,YES
hr_contract_advantage_template,3,write_uid,integer,,32,0,YES
hr_contract_advantage_template,4,name,character varying,,,,NO
hr_contract_advantage_template,5,code,character varying,,,,NO
hr_contract_advantage_template,6,create_date,timestamp without time zone,,,,YES
hr_contract_advantage_template,7,write_date,timestamp without time zone,,,,YES
hr_contract_advantage_template,8,lower_bound,double precision,,53,,YES
hr_contract_advantage_template,9,upper_bound,double precision,,53,,YES
hr_contract_advantage_template,10,default_value,double precision,,53,,YES
hr_contract_type,1,id,integer,,32,0,NO
hr_contract_type,2,sequence,integer,,32,0,YES
hr_contract_type,3,country_id,integer,,32,0,YES
hr_contract_type,4,create_uid,integer,,32,0,YES
hr_contract_type,5,write_uid,integer,,32,0,YES
hr_contract_type,6,code,character varying,,,,YES
hr_contract_type,7,name,jsonb,,,,NO
hr_contract_type,8,create_date,timestamp without time zone,,,,YES
hr_contract_type,9,write_date,timestamp without time zone,,,,YES
hr_contribution_register,1,id,integer,,32,0,NO
hr_contribution_register,2,company_id,integer,,32,0,NO
hr_contribution_register,3,partner_id,integer,,32,0,YES
hr_contribution_register,4,create_uid,integer,,32,0,YES
hr_contribution_register,5,write_uid,integer,,32,0,YES
hr_contribution_register,6,name,character varying,,,,NO
hr_contribution_register,7,note,text,,,,YES
hr_contribution_register,8,create_date,timestamp without time zone,,,,YES
hr_contribution_register,9,write_date,timestamp without time zone,,,,YES
hr_department,1,id,integer,,32,0,NO
hr_department,2,company_id,integer,,32,0,YES
hr_department,3,parent_id,integer,,32,0,YES
hr_department,4,manager_id,integer,,32,0,YES
hr_department,5,color,integer,,32,0,YES
hr_department,6,master_department_id,integer,,32,0,YES
hr_department,7,create_uid,integer,,32,0,YES
hr_department,8,write_uid,integer,,32,0,YES
hr_department,9,parent_path,character varying,,,,YES
hr_department,10,name,jsonb,,,,NO
hr_department,11,note,text,,,,YES
hr_department,12,active,boolean,,,,YES
hr_department,13,create_date,timestamp without time zone,,,,YES
hr_department,14,write_date,timestamp without time zone,,,,YES
hr_department_announcements,1,announcement,integer,,32,0,NO
hr_department_announcements,2,department,integer,,32,0,NO
hr_department_hr_leave_mandatory_day_rel,1,hr_leave_mandatory_day_id,integer,,32,0,NO
hr_department_hr_leave_mandatory_day_rel,2,hr_department_id,integer,,32,0,NO
hr_departure_reason,1,id,integer,,32,0,NO
hr_departure_reason,2,sequence,integer,,32,0,YES
hr_departure_reason,3,country_id,integer,,32,0,YES
hr_departure_reason,4,create_uid,integer,,32,0,YES
hr_departure_reason,5,write_uid,integer,,32,0,YES
hr_departure_reason,6,name,jsonb,,,,NO
hr_departure_reason,7,create_date,timestamp without time zone,,,,YES
hr_departure_reason,8,write_date,timestamp without time zone,,,,YES
hr_departure_wizard,1,id,integer,,32,0,NO
hr_departure_wizard,2,departure_reason_id,integer,,32,0,NO
hr_departure_wizard,3,create_uid,integer,,32,0,YES
hr_departure_wizard,4,write_uid,integer,,32,0,YES
hr_departure_wizard,5,departure_date,date,,,,NO
hr_departure_wizard,6,departure_description,text,,,,YES
hr_departure_wizard,7,remove_related_user,boolean,,,,YES
hr_departure_wizard,8,set_date_end,boolean,,,,YES
hr_departure_wizard,9,create_date,timestamp without time zone,,,,YES
hr_departure_wizard,10,write_date,timestamp without time zone,,,,YES
hr_departure_wizard_hr_employee_rel,1,hr_departure_wizard_id,integer,,32,0,NO
hr_departure_wizard_hr_employee_rel,2,hr_employee_id,integer,,32,0,NO
hr_document,1,id,integer,,32,0,NO
hr_document,2,create_uid,integer,,32,0,YES
hr_document,3,write_uid,integer,,32,0,YES
hr_document,4,name,character varying,,,,NO
hr_document,5,note,text,,,,YES
hr_document,6,create_date,timestamp without time zone,,,,YES
hr_document,7,write_date,timestamp without time zone,,,,YES
hr_employee,1,id,integer,,32,0,NO
hr_employee,2,resource_id,integer,,32,0,NO
hr_employee,3,company_id,integer,,32,0,NO
hr_employee,4,message_main_attachment_id,integer,,32,0,YES
hr_employee,5,current_version_id,integer,,32,0,YES
hr_employee,6,user_id,integer,,32,0,YES
hr_employee,7,work_contact_id,integer,,32,0,YES
hr_employee,8,country_of_birth,integer,,32,0,YES
hr_employee,9,parent_id,integer,,32,0,YES
hr_employee,10,coach_id,integer,,32,0,YES
hr_employee,11,color,integer,,32,0,YES
hr_employee,12,create_uid,integer,,32,0,YES
hr_employee,13,write_uid,integer,,32,0,YES
hr_employee,14,name,character varying,,,,YES
hr_employee,15,work_phone,character varying,,,,YES
hr_employee,16,mobile_phone,character varying,,,,YES
hr_employee,17,work_email,character varying,,,,YES
hr_employee,18,legal_name,character varying,,,,YES
hr_employee,19,private_phone,character varying,,,,YES
hr_employee,20,private_email,character varying,,,,YES
hr_employee,21,lang,character varying,,,,YES
hr_employee,22,place_of_birth,character varying,,,,YES
hr_employee,23,permit_no,character varying,,,,YES
hr_employee,24,visa_no,character varying,,,,YES
hr_employee,25,certificate,character varying,,,,YES
hr_employee,26,study_field,character varying,,,,YES
hr_employee,27,study_school,character varying,,,,YES
hr_employee,28,emergency_contact,character varying,,,,YES
hr_employee,29,emergency_phone,character varying,,,,YES
hr_employee,30,barcode,character varying,,,,YES
hr_employee,31,pin,character varying,,,,YES
hr_employee,32,private_car_plate,character varying,,,,YES
hr_employee,33,birthday,date,,,,YES
hr_employee,34,visa_expire,date,,,,YES
hr_employee,35,work_permit_expiration_date,date,,,,YES
hr_employee,36,salary_distribution,jsonb,,,,YES
hr_employee,37,employee_properties,jsonb,,,,YES
hr_employee,38,active,boolean,,,,YES
hr_employee,39,birthday_public_display,boolean,,,,YES
hr_employee,40,work_permit_scheduled_activity,boolean,,,,YES
hr_employee,41,create_date,timestamp without time zone,,,,YES
hr_employee,42,write_date,timestamp without time zone,,,,YES
hr_employee,43,attendance_manager_id,integer,,32,0,YES
hr_employee,44,last_attendance_id,integer,,32,0,YES
hr_employee,45,last_check_in,timestamp without time zone,,,,YES
hr_employee,46,last_check_out,timestamp without time zone,,,,YES
hr_employee,47,expense_manager_id,integer,,32,0,YES
hr_employee,48,leave_manager_id,integer,,32,0,YES
hr_employee,49,monday_location_id,integer,,32,0,YES
hr_employee,50,tuesday_location_id,integer,,32,0,YES
hr_employee,51,wednesday_location_id,integer,,32,0,YES
hr_employee,52,thursday_location_id,integer,,32,0,YES
hr_employee,53,friday_location_id,integer,,32,0,YES
hr_employee,54,saturday_location_id,integer,,32,0,YES
hr_employee,55,sunday_location_id,integer,,32,0,YES
hr_employee,56,today_location_name,character varying,,,,YES
hr_employee,57,hourly_cost,numeric,,,,YES
hr_employee,58,personal_mobile,character varying,,,,YES
hr_employee,59,joining_date,date,,,,YES
hr_employee,60,id_expiry_date,date,,,,YES
hr_employee,61,passport_expiry_date,date,,,,YES
hr_employee,62,resign_date,date,,,,YES
hr_employee,63,resigned,boolean,,,,YES
hr_employee,64,fired,boolean,,,,YES
hr_employee,65,cibil_score,integer,,32,0,YES
hr_employee,66,employee_id,character varying,,,,YES
hr_employee,67,employee_status,character varying,,,,NO
hr_employee,68,blood_group,character varying,,,,YES
hr_employee,69,emergency_contact_relationship,character varying,,,,YES
hr_employee,70,pan_number,character varying,10,,,YES
hr_employee,71,passport_photo_filename,character varying,,,,YES
hr_employee,72,bank_name,character varying,,,,YES
hr_employee,73,bank_acc_number,character varying,,,,YES
hr_employee,74,ifsc_code,character varying,,,,YES
hr_employee,75,account_type,character varying,,,,YES
hr_employee,76,name_as_per_bank,character varying,,,,YES
hr_employee,77,bank_document_type,character varying,,,,YES
hr_employee,78,bank_document_filename,character varying,,,,YES
hr_employee,79,relieving_letter_filename,character varying,,,,YES
hr_employee,80,experience_letter_filename,character varying,,,,YES
hr_employee,81,salary_slip_1_filename,character varying,,,,YES
hr_employee,82,salary_slip_2_filename,character varying,,,,YES
hr_employee,83,salary_slip_3_filename,character varying,,,,YES
hr_employee,84,resume_doc_filename,character varying,,,,YES
hr_employee,85,offer_letter_filename,character varying,,,,YES
hr_employee,86,appointment_letter_filename,character varying,,,,YES
hr_employee,87,bond_document_filename,character varying,,,,YES
hr_employee,88,contract_document_filename,character varying,,,,YES
hr_employee,89,nda_document_filename,character varying,,,,YES
hr_employee,90,address_proof_type,character varying,,,,YES
hr_employee,91,address_proof_filename,character varying,,,,YES
hr_employee,92,passport_doc_filename,character varying,,,,YES
hr_employee,93,pan_card_doc_filename,character varying,,,,YES
hr_employee,94,appraisal_doc_filename,character varying,,,,YES
hr_employee,95,increment_letter_filename,character varying,,,,YES
hr_employee,96,notice_period_doc_filename,character varying,,,,YES
hr_employee,97,date_of_joining,date,,,,YES
hr_employee,98,current_address,text,,,,YES
hr_employee,99,education_background,text,,,,YES
hr_employee,100,skill_set_summary,text,,,,YES
hr_employee,101,asset_laptop,boolean,,,,YES
hr_employee,102,asset_sim,boolean,,,,YES
hr_employee,103,asset_phone,boolean,,,,YES
hr_employee,104,asset_pc,boolean,,,,YES
hr_employee,105,asset_physical_id,boolean,,,,YES
hr_employee,106,same_as_permanent,boolean,,,,YES
hr_employee_announcements,1,announcement,integer,,32,0,NO
hr_employee_announcements,2,employee,integer,,32,0,NO
hr_employee_broad_factor,1,id,integer,,32,0,YES
hr_employee_broad_factor,2,name,character varying,,,,YES
hr_employee_broad_factor,3,no_of_occurrence,bigint,,64,0,YES
hr_employee_broad_factor,4,no_of_days,double precision,,53,,YES
hr_employee_broad_factor,5,broad_factor,double precision,,53,,YES
hr_employee_category,1,id,integer,,32,0,NO
hr_employee_category,2,color,integer,,32,0,YES
hr_employee_category,3,create_uid,integer,,32,0,YES
hr_employee_category,4,write_uid,integer,,32,0,YES
hr_employee_category,5,name,character varying,,,,NO
hr_employee_category,6,create_date,timestamp without time zone,,,,YES
hr_employee_category,7,write_date,timestamp without time zone,,,,YES
hr_employee_certification_report,1,id,bigint,,64,0,YES
hr_employee_certification_report,2,employee_id,integer,,32,0,YES
hr_employee_certification_report,3,company_id,integer,,32,0,YES
hr_employee_certification_report,4,department_id,integer,,32,0,YES
hr_employee_certification_report,5,skill_id,integer,,32,0,YES
hr_employee_certification_report,6,skill_type_id,integer,,32,0,YES
hr_employee_certification_report,7,level_progress,numeric,,,,YES
