conname,contype,src_table,src_cols,tgt_table,tgt_cols,confdeltype
res_company_account_default_pos_receivable_account_id_fkey,f,res_company,account_default_pos_receivable_account_id,account_account,id,n
res_company_account_discount_expense_allocation_id_fkey,f,res_company,account_discount_expense_allocation_id,account_account,id,n
res_company_account_discount_income_allocation_id_fkey,f,res_company,account_discount_income_allocation_id,account_account,id,n
res_company_account_fiscal_country_id_fkey,f,res_company,account_fiscal_country_id,res_country,id,n
res_company_account_journal_early_pay_discount_gain_accoun_fkey,f,res_company,account_journal_early_pay_discount_gain_account_id,account_account,id,n
res_company_account_journal_early_pay_discount_loss_accoun_fkey,f,res_company,account_journal_early_pay_discount_loss_account_id,account_account,id,n
res_company_account_journal_suspense_account_id_fkey,f,res_company,account_journal_suspense_account_id,account_account,id,n
res_company_account_opening_move_id_fkey,f,res_company,account_opening_move_id,account_move,id,n
res_company_account_purchase_receipt_fiscal_position_id_fkey,f,res_company,account_purchase_receipt_fiscal_position_id,account_fiscal_position,id,n
res_company_account_purchase_tax_id_fkey,f,res_company,account_purchase_tax_id,account_tax,id,n
res_company_account_sale_tax_id_fkey,f,res_company,account_sale_tax_id,account_tax,id,n
res_company_alias_domain_id_fkey,f,res_company,alias_domain_id,mail_alias_domain,id,n
res_company_automatic_entry_default_journal_id_fkey,f,res_company,automatic_entry_default_journal_id,account_journal,id,n
res_company_batch_payment_sequence_id_fkey,f,res_company,batch_payment_sequence_id,ir_sequence,id,n
res_company_create_uid_fkey,f,res_company,create_uid,res_users,id,n
res_company_currency_exchange_journal_id_fkey,f,res_company,currency_exchange_journal_id,account_journal,id,n
res_company_currency_id_fkey,f,res_company,currency_id,res_currency,id,r
res_company_default_cash_difference_expense_account_id_fkey,f,res_company,default_cash_difference_expense_account_id,account_account,id,n
res_company_default_cash_difference_income_account_id_fkey,f,res_company,default_cash_difference_income_account_id,account_account,id,n
res_company_domestic_fiscal_position_id_fkey,f,res_company,domestic_fiscal_position_id,account_fiscal_position,id,n
res_company_expense_account_id_fkey,f,res_company,expense_account_id,account_account,id,n
res_company_expense_accrual_account_id_fkey,f,res_company,expense_accrual_account_id,account_account,id,n
res_company_expense_currency_exchange_account_id_fkey,f,res_company,expense_currency_exchange_account_id,account_account,id,n
res_company_expense_journal_id_fkey,f,res_company,expense_journal_id,account_journal,id,n
res_company_external_report_layout_id_fkey,f,res_company,external_report_layout_id,ir_ui_view,id,n
res_company_income_account_id_fkey,f,res_company,income_account_id,account_account,id,n
res_company_income_currency_exchange_account_id_fkey,f,res_company,income_currency_exchange_account_id,account_account,id,n
res_company_incoterm_id_fkey,f,res_company,incoterm_id,account_incoterms,id,n
res_company_internal_project_id_fkey,f,res_company,internal_project_id,project_project,id,n
res_company_l10n_in_pan_entity_id_fkey,f,res_company,l10n_in_pan_entity_id,l10n_in_pan_entity,id,n
res_company_l10n_in_withholding_account_id_fkey,f,res_company,l10n_in_withholding_account_id,account_account,id,n
res_company_l10n_in_withholding_journal_id_fkey,f,res_company,l10n_in_withholding_journal_id,account_journal,id,n
res_company_leave_timesheet_task_id_fkey,f,res_company,leave_timesheet_task_id,project_task,id,n
res_company_nomenclature_id_fkey,f,res_company,nomenclature_id,barcode_nomenclature,id,n
res_company_paperformat_id_fkey,f,res_company,paperformat_id,report_paperformat,id,n
res_company_parent_id_fkey,f,res_company,parent_id,res_company,id,r
res_company_partner_id_fkey,f,res_company,partner_id,res_partner,id,r
res_company_price_difference_account_id_fkey,f,res_company,price_difference_account_id,account_account,id,n
res_company_project_time_mode_id_fkey,f,res_company,project_time_mode_id,uom_uom,id,n
res_company_resource_calendar_id_fkey,f,res_company,resource_calendar_id,resource_calendar,id,r
res_company_revenue_accrual_account_id_fkey,f,res_company,revenue_accrual_account_id,account_account,id,n
res_company_tax_cash_basis_journal_id_fkey,f,res_company,tax_cash_basis_journal_id,account_journal,id,n
res_company_timesheet_encode_uom_id_fkey,f,res_company,timesheet_encode_uom_id,uom_uom,id,n
res_company_transfer_account_id_fkey,f,res_company,transfer_account_id,account_account,id,n
res_company_write_uid_fkey,f,res_company,write_uid,res_users,id,n
res_company_pkey,p,res_company,id,,, 
res_company_name_uniq,u,res_company,name,,, 
res_company_spreadsheet_dashboard_rel_res_company_id_fkey,f,res_company_spreadsheet_dashboard_rel,res_company_id,res_company,id,c
res_company_spreadsheet_dashboard_spreadsheet_dashboard_id_fkey,f,res_company_spreadsheet_dashboard_rel,spreadsheet_dashboard_id,spreadsheet_dashboard,id,c
res_company_spreadsheet_dashboard_rel_pkey,p,res_company_spreadsheet_dashboard_rel,"spreadsheet_dashboard_id,res_company_id",,, 
res_company_users_rel_cid_fkey,f,res_company_users_rel,cid,res_company,id,c
res_company_users_rel_user_id_fkey,f,res_company_users_rel,user_id,res_users,id,c
res_company_users_rel_pkey,p,res_company_users_rel,"cid,user_id",,, 
res_config_create_uid_fkey,f,res_config,create_uid,res_users,id,n
res_config_write_uid_fkey,f,res_config,write_uid,res_users,id,n
res_config_pkey,p,res_config,id,,, 
res_config_settings_auth_signup_template_user_id_fkey,f,res_config_settings,auth_signup_template_user_id,res_users,id,n
res_config_settings_company_id_fkey,f,res_config_settings,company_id,res_company,id,c
res_config_settings_create_uid_fkey,f,res_config_settings,create_uid,res_users,id,n
res_config_settings_digest_id_fkey,f,res_config_settings,digest_id,digest_digest,id,n
res_config_settings_geoloc_provider_id_fkey,f,res_config_settings,geoloc_provider_id,base_geo_provider,id,n
res_config_settings_write_uid_fkey,f,res_config_settings,write_uid,res_users,id,n
res_config_settings_pkey,p,res_config_settings,id,,, 
res_country_address_view_id_fkey,f,res_country,address_view_id,ir_ui_view,id,n
res_country_create_uid_fkey,f,res_country,create_uid,res_users,id,n
res_country_currency_id_fkey,f,res_country,currency_id,res_currency,id,n
res_country_write_uid_fkey,f,res_country,write_uid,res_users,id,n
res_country_pkey,p,res_country,id,,, 
res_country_code_uniq,u,res_country,code,,, 
res_country_name_uniq,u,res_country,name,,, 
res_country_group_create_uid_fkey,f,res_country_group,create_uid,res_users,id,n
res_country_group_write_uid_fkey,f,res_country_group,write_uid,res_users,id,n
res_country_group_pkey,p,res_country_group,id,,, 
res_country_group_check_code_uniq,u,res_country_group,code,,, 
res_country_group_pricelist_rel_pricelist_id_fkey,f,res_country_group_pricelist_rel,pricelist_id,product_pricelist,id,c
res_country_group_pricelist_rel_res_country_group_id_fkey,f,res_country_group_pricelist_rel,res_country_group_id,res_country_group,id,c
res_country_group_pricelist_rel_pkey,p,res_country_group_pricelist_rel,"pricelist_id,res_country_group_id",,, 
res_country_group_res_country_state_r_res_country_group_id_fkey,f,res_country_group_res_country_state_rel,res_country_group_id,res_country_group,id,c
res_country_group_res_country_state_r_res_country_state_id_fkey,f,res_country_group_res_country_state_rel,res_country_state_id,res_country_state,id,c
res_country_group_res_country_state_rel_pkey,p,res_country_group_res_country_state_rel,"res_country_group_id,res_country_state_id",,, 
res_country_res_country_group_rel_res_country_group_id_fkey,f,res_country_res_country_group_rel,res_country_group_id,res_country_group,id,c
res_country_res_country_group_rel_res_country_id_fkey,f,res_country_res_country_group_rel,res_country_id,res_country,id,c
res_country_res_country_group_rel_pkey,p,res_country_res_country_group_rel,"res_country_id,res_country_group_id",,, 
res_country_state_country_id_fkey,f,res_country_state,country_id,res_country,id,r
res_country_state_create_uid_fkey,f,res_country_state,create_uid,res_users,id,n
res_country_state_write_uid_fkey,f,res_country_state,write_uid,res_users,id,n
res_country_state_pkey,p,res_country_state,id,,, 
res_country_state_name_code_uniq,u,res_country_state,"country_id,code",,, 
res_currency_create_uid_fkey,f,res_currency,create_uid,res_users,id,n
res_currency_write_uid_fkey,f,res_currency,write_uid,res_users,id,n
res_currency_pkey,p,res_currency,id,,, 
res_currency_unique_name,u,res_currency,name,,, 
res_currency_rate_company_id_fkey,f,res_currency_rate,company_id,res_company,id,n
res_currency_rate_create_uid_fkey,f,res_currency_rate,create_uid,res_users,id,n
res_currency_rate_currency_id_fkey,f,res_currency_rate,currency_id,res_currency,id,c
res_currency_rate_write_uid_fkey,f,res_currency_rate,write_uid,res_users,id,n
res_currency_rate_pkey,p,res_currency_rate,id,,, 
res_currency_rate_unique_name_per_day,u,res_currency_rate,"name,currency_id,company_id",,, 
res_device_log_create_uid_fkey,f,res_device_log,create_uid,res_users,id,n
res_device_log_user_id_fkey,f,res_device_log,user_id,res_users,id,n
res_device_log_write_uid_fkey,f,res_device_log,write_uid,res_users,id,n
res_device_log_pkey,p,res_device_log,id,,, 
res_groups_create_uid_fkey,f,res_groups,create_uid,res_users,id,n
res_groups_privilege_id_fkey,f,res_groups,privilege_id,res_groups_privilege,id,n
res_groups_write_uid_fkey,f,res_groups,write_uid,res_users,id,n
res_groups_pkey,p,res_groups,id,,, 
res_groups_name_uniq,u,res_groups,"privilege_id,name",,, 
res_groups_implied_rel_gid_fkey,f,res_groups_implied_rel,gid,res_groups,id,c
res_groups_implied_rel_hid_fkey,f,res_groups_implied_rel,hid,res_groups,id,c
res_groups_implied_rel_pkey,p,res_groups_implied_rel,"gid,hid",,, 
res_groups_privilege_category_id_fkey,f,res_groups_privilege,category_id,ir_module_category,id,n
res_groups_privilege_create_uid_fkey,f,res_groups_privilege,create_uid,res_users,id,n
res_groups_privilege_write_uid_fkey,f,res_groups_privilege,write_uid,res_users,id,n
res_groups_privilege_pkey,p,res_groups_privilege,id,,, 
res_groups_report_rel_gid_fkey,f,res_groups_report_rel,gid,res_groups,id,c
res_groups_report_rel_uid_fkey,f,res_groups_report_rel,uid,ir_act_report_xml,id,c
res_groups_report_rel_pkey,p,res_groups_report_rel,"uid,gid",,, 
res_groups_spreadsheet_dashboard__spreadsheet_dashboard_id_fkey,f,res_groups_spreadsheet_dashboard_rel,spreadsheet_dashboard_id,spreadsheet_dashboard,id,c
res_groups_spreadsheet_dashboard_rel_res_groups_id_fkey,f,res_groups_spreadsheet_dashboard_rel,res_groups_id,res_groups,id,c
res_groups_spreadsheet_dashboard_rel_pkey,p,res_groups_spreadsheet_dashboard_rel,"spreadsheet_dashboard_id,res_groups_id",,, 
res_groups_users_rel_gid_fkey,f,res_groups_users_rel,gid,res_groups,id,c
res_groups_users_rel_uid_fkey,f,res_groups_users_rel,uid,res_users,id,c
res_groups_users_rel_pkey,p,res_groups_users_rel,"gid,uid",,, 
res_lang_create_uid_fkey,f,res_lang,create_uid,res_users,id,n
res_lang_write_uid_fkey,f,res_lang,write_uid,res_users,id,n
res_lang_pkey,p,res_lang,id,,, 
res_lang_code_uniq,u,res_lang,code,,, 
res_lang_name_uniq,u,res_lang,name,,, 
res_lang_url_code_uniq,u,res_lang,url_code,,, 
res_lang_install_rel_lang_id_fkey,f,res_lang_install_rel,lang_id,res_lang,id,c
res_lang_install_rel_language_wizard_id_fkey,f,res_lang_install_rel,language_wizard_id,base_language_install,id,c
res_lang_install_rel_pkey,p,res_lang_install_rel,"language_wizard_id,lang_id",,, 
res_lang_survey_survey_rel_res_lang_id_fkey,f,res_lang_survey_survey_rel,res_lang_id,res_lang,id,c
res_lang_survey_survey_rel_survey_survey_id_fkey,f,res_lang_survey_survey_rel,survey_survey_id,survey_survey,id,c
res_lang_survey_survey_rel_pkey,p,res_lang_survey_survey_rel,"survey_survey_id,res_lang_id",,, 
res_partner_commercial_partner_id_fkey,f,res_partner,commercial_partner_id,res_partner,id,n
res_partner_company_id_fkey,f,res_partner,company_id,res_company,id,n
res_partner_country_id_fkey,f,res_partner,country_id,res_country,id,r
res_partner_create_uid_fkey,f,res_partner,create_uid,res_users,id,n
res_partner_industry_id_fkey,f,res_partner,industry_id,res_partner_industry,id,n
res_partner_invoice_template_pdf_report_id_fkey,f,res_partner,invoice_template_pdf_report_id,ir_act_report_xml,id,n
res_partner_l10n_in_pan_entity_id_fkey,f,res_partner,l10n_in_pan_entity_id,l10n_in_pan_entity,id,r
res_partner_parent_id_fkey,f,res_partner,parent_id,res_partner,id,n
res_partner_state_id_fkey,f,res_partner,state_id,res_country_state,id,r
res_partner_user_id_fkey,f,res_partner,user_id,res_users,id,n
res_partner_write_uid_fkey,f,res_partner,write_uid,res_users,id,n
res_partner_pkey,p,res_partner,id,,, 
res_partner_bank_bank_id_fkey,f,res_partner_bank,bank_id,res_bank,id,n
res_partner_bank_company_id_fkey,f,res_partner_bank,company_id,res_company,id,n
res_partner_bank_create_uid_fkey,f,res_partner_bank,create_uid,res_users,id,n
res_partner_bank_currency_id_fkey,f,res_partner_bank,currency_id,res_currency,id,n
res_partner_bank_partner_id_fkey,f,res_partner_bank,partner_id,res_partner,id,c
res_partner_bank_write_uid_fkey,f,res_partner_bank,write_uid,res_users,id,n
res_partner_bank_pkey,p,res_partner_bank,id,,, 
res_partner_bank_unique_number,u,res_partner_bank,"sanitized_acc_number,partner_id",,, 
res_partner_category_create_uid_fkey,f,res_partner_category,create_uid,res_users,id,n
res_partner_category_parent_id_fkey,f,res_partner_category,parent_id,res_partner_category,id,c
res_partner_category_write_uid_fkey,f,res_partner_category,write_uid,res_users,id,n
res_partner_category_pkey,p,res_partner_category,id,,, 
res_partner_industry_create_uid_fkey,f,res_partner_industry,create_uid,res_users,id,n
res_partner_industry_write_uid_fkey,f,res_partner_industry,write_uid,res_users,id,n
res_partner_industry_pkey,p,res_partner_industry,id,,, 
res_partner_res_partner_category_rel_category_id_fkey,f,res_partner_res_partner_category_rel,category_id,res_partner_category,id,c
res_partner_res_partner_category_rel_partner_id_fkey,f,res_partner_res_partner_category_rel,partner_id,res_partner,id,c
res_partner_res_partner_category_rel_pkey,p,res_partner_res_partner_category_rel,"category_id,partner_id",,, 
res_partner_task_share_wizard_rel_res_partner_id_fkey,f,res_partner_task_share_wizard_rel,res_partner_id,res_partner,id,c
res_partner_task_share_wizard_rel_task_share_wizard_id_fkey,f,res_partner_task_share_wizard_rel,task_share_wizard_id,task_share_wizard,id,c
res_partner_task_share_wizard_rel_pkey,p,res_partner_task_share_wizard_rel,"task_share_wizard_id,res_partner_id",,, 
res_role_create_uid_fkey,f,res_role,create_uid,res_users,id,n
res_role_write_uid_fkey,f,res_role,write_uid,res_users,id,n
res_role_pkey,p,res_role,id,,, 
res_role_res_users_rel_res_role_id_fkey,f,res_role_res_users_rel,res_role_id,res_role,id,c
res_role_res_users_rel_res_users_id_fkey,f,res_role_res_users_rel,res_users_id,res_users,id,c
res_role_res_users_rel_pkey,p,res_role_res_users_rel,"res_role_id,res_users_id",,, 
res_users_company_id_fkey,f,res_users,company_id,res_company,id,r
res_users_create_uid_fkey,f,res_users,create_uid,res_users,id,n
res_users_next_rank_id_fkey,f,res_users,next_rank_id,gamification_karma_rank,id,n
res_users_partner_id_fkey,f,res_users,partner_id,res_partner,id,r
res_users_rank_id_fkey,f,res_users,rank_id,gamification_karma_rank,id,n
res_users_write_uid_fkey,f,res_users,write_uid,res_users,id,n
res_users_pkey,p,res_users,id,,, 
res_users_login_key,u,res_users,login,,, 
res_users_apikeys_user_id_fkey,f,res_users_apikeys,user_id,res_users,id,c
res_users_apikeys_pkey,p,res_users_apikeys,id,,, 
res_users_apikeys_description_create_uid_fkey,f,res_users_apikeys_description,create_uid,res_users,id,n
res_users_apikeys_description_write_uid_fkey,f,res_users_apikeys_description,write_uid,res_users,id,n
res_users_apikeys_description_pkey,p,res_users_apikeys_description,id,,, 
res_users_deletion_create_uid_fkey,f,res_users_deletion,create_uid,res_users,id,n
